chr1	36468150	36468152	7224
chr1	36468152	36468156	7972
chr1	36468156	36468169	7985
chr1	36468169	36468171	9655
chr1	36468171	36468174	9657
chr1	36468174	36468181	11295
chr1	36468181	36468182	11296
chr1	36468182	36468185	11998
chr1	36468185	36468186	11536
chr1	36468186	36468196	11128
chr1	36468196	36468197	10395
chr1	36468197	36468200	9646
chr1	36468200	36468201	11366
chr1	36468201	36468203	10536
chr1	36468203	36468205	9657
chr1	36468205	36468207	8827
chr1	36468207	36468220	7948
chr1	36468220	36468221	8356
chr1	36468221	36468222	8817
chr1	36468222	36468223	8818
chr1	36469153	36469176	11543
chr1	36469176	36469177	10705
chr1	36469177	36469178	9829
chr1	36469178	36469179	8235
chr1	36469179	36469180	9779
chr1	36469180	36469181	10428
chr1	36469181	36469182	9879
chr1	36469182	36469183	10095
chr1	36469183	36469184	10109
chr1	36469184	36469194	10123
chr1	36469194	36469195	9090
chr1	36469195	36469197	8210
chr1	36469197	36469200	9705
chr1	36469200	36469226	11431
chr1	36469226	36469232	12267
chr1	36469232	36469235	12268
chr1	36469235	36469236	10723
chr1	36469236	36469237	10014
chr1	36469237	36469238	9305
chr1	36469238	36469244	9311
chr1	36469244	36469245	7694
chr1	36469245	36469246	6846
chr1	36469246	36469257	6003
chr1	36469257	36469259	5241
chr1	36469649	36469662	6431
chr1	36469662	36469666	6432
chr1	36469666	36469669	5680
chr1	36469669	36469672	6553
chr1	36469672	36469685	8327
chr1	36469685	36469686	8725
chr1	36469686	36469695	9149
chr1	36469695	36469698	8007
chr1	36469698	36469726	9305
chr1	36469726	36469727	7746
chr1	36469727	36469728	6991
chr1	36469728	36469729	6241
chr1	36469729	36469754	5487
chr1	36469754	36469755	4689
chr1	36469755	36469756	3895
chr1	36469756	36469761	2145
chr1	36469761	36469762	3099
chr1	36469762	36469763	3973
chr1	36469763	36469766	4947
chr1	36469766	36469788	6059
chr1	36469788	36469808	6058
chr1	36469808	36469809	5104
chr1	36469809	36469810	4662
chr1	36469810	36469811	3734
chr1	36469811	36469813	3251
chr1	36469813	36469816	4568
chr1	36469816	36469819	7871
chr1	36469819	36469829	8691
chr1	36469829	36469830	8046
chr1	36469830	36469832	7401
chr1	36469832	36469833	7017
chr1	36469833	36469835	6593
chr1	36469835	36469836	7351
chr1	36469836	36469842	8126
chr1	36471430	36471458	4990
chr1	36471458	36471480	4991
chr1	36471480	36471482	6461
chr1	36471482	36471483	7687
chr1	36471483	36471487	7689
chr1	36471487	36471488	6013
chr1	36471488	36471489	5253
chr1	36471489	36471499	4496
chr1	36471499	36471500	5964
chr1	36471500	36471531	6118
chr1	36471531	36471536	6117
chr1	36471536	36471537	5378
chr1	36471537	36471538	2943
chr1	36471538	36471542	1715
chr1	36471542	36471543	3117
chr1	36471543	36471545	4773
chr1	36471545	36471555	6415
chr1	36471555	36471556	7805
chr1	36471556	36471559	8975
chr1	36471559	36471562	8882
chr1	36471562	36471568	8898
chr1	36471568	36471569	7428
chr1	36471569	36471570	7352
chr1	36471570	36471582	7276
chr1	36471582	36471585	7990
chr1	36471585	36471587	8633
chr1	36471587	36471605	8634
chr1	36471605	36471608	8633
chr1	36471608	36471609	8046
chr1	36471609	36471611	7463
chr1	36471611	36471614	6080
chr1	36471614	36471639	7764
chr1	36471639	36471641	7763
chr1	36471641	36471642	6940
chr1	36471642	36471648	6122
chr1	36472063	36472069	9546
chr1	36472069	36472070	11032
chr1	36472070	36472075	12430
chr1	36472075	36472076	10706
chr1	36472076	36472077	9838
chr1	36472077	36472078	8974
chr1	36472078	36472079	8554
chr1	36472079	36472080	8070
chr1	36472080	36472081	7586
chr1	36472081	36472082	8282
chr1	36472082	36472106	9009
chr1	36472106	36472107	9849
chr1	36472107	36472109	10495
chr1	36472109	36472111	9035
chr1	36472111	36472112	8346
chr1	36472112	36472138	7661
chr1	36472138	36472139	4634
chr1	36472139	36472140	3937
chr1	36472140	36472141	3291
chr1	36472235	36472239	5071
chr1	36472239	36472240	6325
chr1	36472240	36472241	6327
chr1	36472241	36472251	6545
chr1	36472251	36472253	5705
chr1	36472253	36472254	5059
chr1	36472254	36472256	6665
chr1	36472256	36472257	8651
chr1	36472257	36472258	10185
chr1	36472258	36472268	11549
chr1	36472268	36472273	13215
chr1	36472273	36472288	14711
chr1	36472288	36472306	14281
chr1	36472306	36472307	13585
chr1	36472307	36472316	12858
chr1	36472316	36472317	11992
chr1	36472317	36472319	11130
chr1	36472319	36472321	11790
chr1	36472321	36472322	13154
chr1	36472322	36472330	13804
chr1	36472330	36472331	13000
chr1	36472331	36472333	10942
chr1	36472333	36472334	10775
chr1	36472334	36472335	10667
chr1	36472335	36472336	10666
chr1	36472336	36472342	10672
chr1	36472342	36472347	9006
chr1	36472347	36472348	8257
chr1	36472348	36472353	7510
chr1	36472353	36472354	5976
chr1	36472354	36472355	5291
chr1	36472355	36472356	4614
chr1	36472356	36472357	5678
chr1	36472357	36472372	7307
chr1	36472372	36472373	6623
chr1	36472373	36472377	5943
chr1	36472377	36472378	5948
chr1	36472378	36472385	5961
chr1	36472385	36472390	7431
chr1	36472390	36472393	8891
chr1	36472514	36472515	8925
chr1	36472515	36472521	8923
chr1	36472521	36472523	10349
chr1	36472523	36472524	11607
chr1	36472524	36472525	10018
chr1	36472525	36472526	9194
chr1	36472526	36472559	8387
chr1	36472559	36472560	9679
chr1	36472560	36472567	11018
chr1	36472567	36472571	10203
chr1	36472571	36472577	9940
chr1	36472577	36472578	9677
chr1	36472578	36472581	8862
chr1	36472581	36472582	8256
chr1	36472582	36472583	7448
chr1	36472583	36472594	6640
chr1	36472594	36472597	8076
chr1	36472597	36472598	9515
chr1	36472598	36472607	9546
chr1	36472607	36472608	8253
chr1	36472608	36472609	7594
chr1	36472609	36472610	6276
chr1	36472610	36472611	6382
chr1	36472611	36472612	8050
chr1	36472612	36472620	7400
chr1	36472620	36472622	5974
chr1	36472622	36472623	5343
chr1	36472623	36472653	6360
chr1	36472653	36472654	5642
chr1	36472654	36472656	4926
chr1	36472656	36472659	5150
chr1	36472659	36472674	6846
chr1	36472674	36472688	8202
chr1	36473432	36473440	5024
chr1	36473440	36473441	5022
chr1	36473441	36473443	5020
chr1	36473443	36473446	5567
chr1	36473446	36473457	7379
chr1	36473457	36473458	6543
chr1	36473458	36473460	5665
chr1	36473460	36473462	5668
chr1	36473462	36473496	5671
chr1	36473496	36473497	4467
chr1	36473497	36473498	3710
chr1	36473498	36473499	3723
chr1	36473499	36473505	4452
chr1	36473505	36473569	5165
chr1	36473569	36473572	4890
chr1	36473572	36473573	4990
chr1	36473573	36473574	4989
chr1	36473574	36473575	4262
chr1	36473575	36473577	4260
chr1	36473577	36473589	5058
chr1	36473589	36473593	4485
chr1	36473593	36473598	3877
chr1	36473598	36473600	3887
chr1	36473600	36473601	3900
chr1	36473601	36473607	6574
chr1	36473607	36473608	7371
chr1	36473608	36473624	7368
chr1	36473761	36473768	5077
chr1	36473768	36473770	5885
chr1	36473770	36473771	7221
chr1	36473771	36473783	7223
chr1	36473783	36473785	6510
chr1	36473785	36473786	8208
chr1	36473786	36473801	10040
chr1	36473801	36473803	9470
chr1	36473803	36473806	8861
chr1	36473806	36473811	8867
chr1	36473811	36473813	9639
chr1	36473813	36473819	10420
chr1	36473819	36473821	9611
chr1	36473821	36473822	8940
chr1	36473822	36473888	8273
chr1	36473888	36473889	6645
chr1	36475374	36475390	2669
chr1	36475390	36475391	4309
chr1	36475391	36475407	6006
chr1	36475407	36475410	5940
chr1	36475410	36475411	6707
chr1	36475411	36475412	7227
chr1	36475412	36475413	7684
chr1	36475413	36475421	8467
chr1	36475421	36475432	8468
chr1	36475432	36475433	9286
chr1	36475433	36475434	9806
chr1	36475434	36475435	10261
chr1	36475435	36475443	11044
chr1	36475443	36475449	11043
chr1	36475449	36475450	11480
chr1	36475450	36475452	12255
chr1	36475452	36475454	11395
chr1	36475454	36475455	11887
chr1	36475455	36475457	13263
chr1	36475457	36475485	15043
chr1	36475485	36475493	15042
chr1	36475493	36475495	15928
chr1	36475495	36475497	15929
chr1	36475497	36475498	16738
chr1	36475498	36475502	16734
chr1	36475502	36475503	16744
chr1	36475503	36475506	16742
chr1	36475506	36475510	19619
chr1	36475510	36475531	19779
chr1	36475531	36475532	18151
chr1	36475532	36475533	17304
chr1	36475533	36475534	16457
chr1	36475534	36475535	18156
chr1	36475535	36475537	19861
chr1	36475537	36475538	19849
chr1	36475538	36475544	19846
chr1	36475544	36475545	19847
chr1	36475545	36475557	21217
chr1	36475557	36475558	20399
chr1	36475558	36475559	19879
chr1	36475559	36475560	19422
chr1	36475560	36475568	18639
chr1	36475568	36475569	16435
chr1	36475569	36475573	15764
chr1	36475573	36475574	15781
chr1	36475574	36475579	15826
chr1	36475579	36475580	15007
chr1	36475580	36475581	14486
chr1	36475581	36475582	14029
chr1	36475582	36475585	14004
chr1	36475585	36475594	14702
chr1	36475594	36475595	12235
chr1	36475595	36475596	11639
chr1	36475596	36475597	10747
chr1	36475597	36475599	9858
chr1	36475599	36475640	8162
chr1	36475640	36475642	7276
chr1	36475642	36475643	6466
chr1	36475643	36475645	8192
chr1	36475645	36475649	10000
chr1	36475649	36475650	8334
chr1	36475650	36475651	7486
chr1	36475651	36475652	6644
chr1	36475652	36475653	8195
chr1	36475653	36475657	9729
chr1	36475657	36475675	9569
chr1	36479430	36479455	12745
chr1	36479455	36479457	11990
chr1	36479457	36479458	11989
chr1	36479458	36479474	11217
chr1	36479474	36479477	9869
chr1	36479477	36479478	11471
chr1	36479478	36479498	13006
chr1	43349260	43349271	2852
chr1	43349271	43349274	2849
chr1	43349274	43349289	2844
chr1	43349289	43349290	4180
chr1	43349290	43349300	5596
chr1	43349300	43349301	4317
chr1	43349301	43349302	3533
chr1	43349302	43349321	2752
chr1	43349321	43349322	4283
chr1	43349322	43349326	5899
chr1	43349326	43349328	6757
chr1	43349328	43349331	6758
chr1	43349331	43349333	6757
chr1	43349333	43349335	7553
chr1	43349335	43349347	8344
chr1	43349347	43349348	7016
chr1	43349348	43349349	6313
chr1	43349349	43349350	5607
chr1	43349350	43349351	7291
chr1	43349351	43349356	8143
chr1	43349356	43349359	8837
chr1	43349359	43349361	8990
chr1	114709566	114709578	4279
chr1	114709578	114709582	4455
chr1	114709582	114709584	3740
chr1	114709584	114709585	3708
chr1	114709585	114709587	4549
chr1	114709587	114709616	4554
chr1	114709616	114709617	2764
chr1	114709617	114709618	1890
chr1	114709618	114709619	1022
chr1	114709619	114709647	1050
chr1	114709647	114709655	1068
chr1	114709655	114709656	1908
chr1	114709656	114709657	1909
chr1	114709657	114709659	1914
chr1	114709659	114709713	2090
chr1	114709713	114709717	2091
chr1	114709717	114709725	2063
chr1	114709725	114709730	1887
chr1	114713797	114713799	5147
chr1	114713799	114713805	5146
chr1	114713805	114713809	6848
chr1	114713809	114713855	5078
chr1	114713855	114713858	4237
chr1	114713858	114713881	3390
chr1	114713881	114713883	5080
chr1	114713883	114713894	6834
chr1	114713894	114713897	5132
chr1	114713897	114713899	5204
chr1	114713899	114713912	5294
chr1	114713912	114713913	4453
chr1	114713913	114713915	3606
chr1	114713915	114713916	3612
chr1	114713916	114713980	3625
chr1	114716047	114716049	3249
chr1	114716049	114716051	3247
chr1	114716051	114716053	3231
chr1	114716053	114716054	3227
chr1	114716054	114716055	4106
chr1	114716055	114716059	4945
chr1	114716059	114716060	5756
chr1	114716060	114716061	5757
chr1	114716061	114716068	6580
chr1	114716068	114716071	6504
chr1	114716071	114716075	7239
chr1	114716075	114716081	7380
chr1	114716081	114716083	8190
chr1	114716083	114716094	9013
chr1	114716094	114716095	9014
chr1	114716095	114716096	10686
chr1	114716096	114716151	12220
chr1	114716151	114716153	11468
chr1	114716153	114716154	10795
chr1	114716154	114716162	11304
chr2	25234277	25234299	5204
chr2	25234299	25234301	5202
chr2	25234301	25234302	4864
chr2	25234302	25234308	4863
chr2	25234308	25234310	6681
chr2	25234310	25234311	6689
chr2	25234311	25234346	6690
chr2	25234346	25234347	4965
chr2	25234347	25234348	4074
chr2	25234348	25234349	3194
chr2	25234349	25234350	4842
chr2	25234350	25234370	6026
chr2	25234370	25234372	4329
chr2	25234372	25234373	4328
chr2	25234373	25234375	5761
chr2	25234375	25234389	7207
chr2	25234389	25234390	7206
chr2	25234390	25234391	7202
chr2	25234391	25234395	7538
chr2	25234395	25234405	7540
chr2	25234405	25234408	6853
chr2	25234408	25234409	6197
chr2	25234409	25234422	6181
chr2	25235704	25235707	265
chr2	25235707	25235710	264
chr2	25235710	25235712	263
chr2	25235712	25235713	140
chr2	25235713	25235717	0
chr2	25235717	25235718	105
chr2	25235718	25235720	416
chr2	25235720	25235722	2174
chr2	25235722	25235723	2538
chr2	25235723	25235725	2776
chr2	25235725	25235745	4290
chr2	25235745	25235747	5558
chr2	25235747	25235781	7026
chr2	25235781	25235789	7404
chr2	25235789	25235803	7405
chr2	25235803	25235805	6137
chr2	25235805	25235806	5402
chr2	25235806	25235827	4669
chr2	25236933	25236934	11920
chr2	25236934	25236935	11039
chr2	25236935	25236954	10162
chr2	25236954	25236956	10159
chr2	25236956	25236965	9301
chr2	25236965	25236967	8443
chr2	25236967	25236968	7599
chr2	25236968	25236978	7596
chr2	25236978	25236979	9276
chr2	25236979	25237000	10874
chr2	25237000	25237002	9130
chr2	25237002	25237003	6567
chr2	25237003	25237004	4937
chr2	25237004	25237005	4128
chr2	25237005	25237006	5464
chr2	25237006	25237007	6764
chr2	25239127	25239146	14288
chr2	25239146	25239162	14289
chr2	25239162	25239163	12871
chr2	25239163	25239164	12870
chr2	25239164	25239165	11710
chr2	25239165	25239166	11142
chr2	25239166	25239167	10579
chr2	25239167	25239168	11691
chr2	25239168	25239170	11065
chr2	25239170	25239173	11872
chr2	25239173	25239174	10218
chr2	25239174	25239175	10241
chr2	25239175	25239176	10284
chr2	25239176	25239177	8940
chr2	25239177	25239178	9737
chr2	25239178	25239179	9026
chr2	25239179	25239180	9856
chr2	25239180	25239200	10662
chr2	25239200	25239202	9918
chr2	25239202	25239215	9157
chr2	25239215	25239216	10056
chr2	25239216	25239217	10921
chr2	25240299	25240301	9613
chr2	25240301	25240305	8792
chr2	25240305	25240310	8793
chr2	25240310	25240329	7972
chr2	25240329	25240330	8754
chr2	25240330	25240333	8782
chr2	25240333	25240335	10405
chr2	25240335	25240339	11813
chr2	25240339	25240340	10391
chr2	25240340	25240342	9682
chr2	25240342	25240343	9318
chr2	25240343	25240344	7820
chr2	25240344	25240345	7135
chr2	25240345	25240346	6450
chr2	25240346	25240347	7684
chr2	25240347	25240395	8936
chr2	25240395	25240396	6094
chr2	25240396	25240397	5464
chr2	25240397	25240398	4133
chr2	25240398	25240410	3430
chr2	25240410	25240411	3438
chr2	25240411	25240418	3440
chr2	25240418	25240422	2658
chr2	25240422	25240441	2630
chr2	25240441	25240442	3368
chr2	25240442	25240445	4007
chr2	25240445	25240447	5578
chr2	25240447	25240450	5580
chr2	25240450	25240451	6150
chr2	25240451	25240452	5257
chr2	25240637	25240638	9901
chr2	25240638	25240639	9899
chr2	25240639	25240640	9037
chr2	25240640	25240642	9036
chr2	25240642	25240645	9061
chr2	25240645	25240646	8323
chr2	25240646	25240647	7682
chr2	25240647	25240648	7680
chr2	25240648	25240649	9198
chr2	25240649	25240664	10673
chr2	25240664	25240667	14081
chr2	25240667	25240670	15615
chr2	25240670	25240677	14750
chr2	25240677	25240681	13925
chr2	25240681	25240682	12149
chr2	25240682	25240683	12148
chr2	25240683	25240684	12147
chr2	25240684	25240685	13011
chr2	25240685	25240703	13024
chr2	25240703	25240710	13027
chr2	25240710	25240711	13054
chr2	25240711	25240712	13932
chr2	25240712	25240714	13925
chr2	25240714	25240715	12415
chr2	25240715	25240716	11678
chr2	25240716	25240717	10943
chr2	25240717	25240718	10117
chr2	25240718	25240720	10116
chr2	25240720	25240725	10122
chr2	25240725	25240726	8588
chr2	25240726	25240732	8587
chr2	25241559	25241561	4044
chr2	25241561	25241562	4050
chr2	25241562	25241581	4055
chr2	25241581	25241583	4070
chr2	25241583	25241628	4122
chr2	25241628	25241630	3652
chr2	25241630	25241631	2643
chr2	25241631	25241633	3174
chr2	25241633	25241646	4878
chr2	25241646	25241647	4814
chr2	25241647	25241648	5528
chr2	25241648	25241649	7311
chr2	25241649	25241651	8896
chr2	25241651	25241660	9258
chr2	25241660	25241661	8544
chr2	25241661	25241662	8771
chr2	25241662	25241663	8409
chr2	25241663	25241667	8944
chr2	25241667	25241678	8933
chr2	25241678	25241701	10721
chr2	25241701	25241708	9998
chr2	25241708	25241709	9992
chr2	25243895	25243897	14738
chr2	25243897	25243900	13947
chr2	25243900	25243916	13284
chr2	25243916	25243928	11714
chr2	25243928	25243929	9950
chr2	25243929	25243930	9062
chr2	25243930	25243942	8174
chr2	25243942	25243945	8176
chr2	25243945	25243946	8174
chr2	25243946	25243948	7341
chr2	25243948	25243950	6500
chr2	25243950	25243952	6498
chr2	25243952	25243953	7840
chr2	25243953	25243969	9322
chr2	25243969	25243971	11011
chr2	25243971	25243984	11013
chr2	25244152	25244155	6311
chr2	25244155	25244160	6312
chr2	25244160	25244161	7983
chr2	25244161	25244188	7985
chr2	25244188	25244190	6360
chr2	25244190	25244191	5501
chr2	25244191	25244200	4648
chr2	25244200	25244201	3404
chr2	25244201	25244202	2805
chr2	25244202	25244203	2210
chr2	25244203	25244204	3911
chr2	25244204	25244218	3917
chr2	25244218	25244220	5447
chr2	25244220	25244222	6921
chr2	25244222	25244224	6922
chr2	25244224	25244240	6923
chr2	25244240	25244241	5251
chr2	25244241	25244243	5258
chr2	25244243	25244248	6008
chr2	25244248	25244259	6662
chr2	25244259	25244261	6661
chr2	25244261	25244263	6660
chr2	25244263	25244271	6158
chr2	25244271	25244272	6129
chr2	25244272	25244276	6127
chr2	25244276	25244291	4427
chr2	25244291	25244301	4426
chr2	25244301	25244302	2896
chr2	25244302	25244303	4455
chr2	25244303	25244304	5224
chr2	25244304	25244306	6065
chr2	25244306	25244340	6064
chr2	25244537	25244539	9544
chr2	25244539	25244540	8755
chr2	25244540	25244541	7197
chr2	25244541	25244542	6408
chr2	25244542	25244544	6931
chr2	25244544	25244545	6943
chr2	25244545	25244564	7691
chr2	25244564	25244569	6125
chr2	25244569	25244570	5411
chr2	25244570	25244572	4701
chr2	25244572	25244577	5454
chr2	25244577	25244578	5453
chr2	25244578	25244579	5452
chr2	25244579	25244580	7118
chr2	25244580	25244581	8732
chr2	25244581	25244583	10394
chr2	25244583	25244595	11340
chr2	25244595	25244596	12090
chr2	25244596	25244597	12084
chr2	25244597	25244598	13738
chr2	25244598	25244646	14501
chr2	25244646	25244647	15204
chr2	25244647	25244648	15671
chr2	25244648	25244650	16194
chr2	25244650	25244651	17793
chr2	25244651	25244652	18541
chr2	25244652	25244653	17839
chr2	25244653	25244654	16615
chr2	25245250	25245252	7497
chr2	25245252	25245254	7498
chr2	25245254	25245255	6674
chr2	25245255	25245257	6347
chr2	25245257	25245258	7497
chr2	25245258	25245318	9073
chr2	25245318	25245321	9075
chr2	25245321	25245323	9081
chr2	25245323	25245324	7931
chr2	25245324	25245325	7142
chr2	25245325	25245334	6355
chr2	25246017	25246021	10976
chr2	25246021	25246027	10975
chr2	25246027	25246029	9449
chr2	25246029	25246030	7933
chr2	25246030	25246031	7120
chr2	25246031	25246032	6259
chr2	25246032	25246041	5463
chr2	25246041	25246042	5334
chr2	25246042	25246043	5335
chr2	25246043	25246059	5242
chr2	25246059	25246065	5944
chr2	25246065	25246066	5087
chr2	25246157	25246169	7735
chr2	25246169	25246171	9151
chr2	25246171	25246185	10617
chr2	25246185	25246189	10619
chr2	25246189	25246190	9815
chr2	25246190	25246192	9012
chr2	25246192	25246195	10780
chr2	25246195	25246205	12466
chr2	25246205	25246208	11764
chr2	25246208	25246213	12376
chr2	25246213	25246221	13066
chr2	25246221	25246222	13064
chr2	25246222	25246225	13066
chr2	25246225	25246227	11648
chr2	25246227	25246228	10913
chr2	25246228	25246229	10182
chr2	25246229	25246230	8553
chr2	25246230	25246236	8552
chr2	25246236	25246238	8681
chr2	25246238	25246248	8774
chr2	25246248	25246249	9554
chr2	25246249	25246250	10360
chr2	25246250	25246251	9587
chr2	25246251	25246256	8730
chr2	25246256	25246258	8397
chr2	25246258	25246259	8155
chr2	25246259	25246261	8880
chr2	25246261	25246266	9555
chr2	25246266	25246277	9554
chr2	25246277	25246278	10026
chr2	25246278	25246299	10618
chr2	25246299	25246300	9839
chr2	25246300	25246309	9030
chr2	25246309	25246311	9034
chr2	25246617	25246619	9437
chr2	25246619	25246620	8591
chr2	25246620	25246622	9431
chr2	25246622	25246638	11071
chr2	25246638	25246639	10220
chr2	25246639	25246640	9373
chr2	25246640	25246641	7655
chr2	25246641	25246643	9337
chr2	25246643	25246666	10770
chr2	25246666	25246669	9428
chr2	25246669	25246671	10078
chr2	25246671	25246672	9378
chr2	25246672	25246679	8682
chr2	25246679	25246693	7895
chr2	25246693	25246699	7108
chr2	25246699	25246700	7107
chr2	25246700	25246701	6264
chr2	25246701	25246703	5426
chr2	25246703	25246704	4585
chr2	25246704	25246705	5176
chr2	25246705	25246706	3492
chr2	25246706	25246707	4321
chr2	25246707	25246708	4505
chr2	25246708	25246709	5181
chr2	25246709	25246710	5918
chr2	25246710	25246712	7366
chr2	25246712	25246713	8154
chr2	25246713	25246749	8155
chr2	25246749	25246751	8146
chr2	25246751	25246753	8137
chr2	25246753	25246754	8895
chr2	25246754	25246763	9625
chr2	25246763	25246764	10414
chr2	25246764	25246770	11150
chr2	25246770	25246771	10792
chr2	25246771	25246772	10133
chr2	25246772	25246773	8754
chr2	25246773	25246774	11226
chr2	25246774	25246775	12756
chr2	25246775	25246778	14426
chr2	25247048	25247051	10601
chr2	25247051	25247052	10219
chr2	25247052	25247053	9443
